cisp;mes;ano;pop
29;10;2003;99534,48
30;10;2003;119517,76
31;10;2003;150402,30
32;10;2003;350591,32
33;10;2003;230856,01
34;10;2003;406633,79
35;10;2003;514980,49
36;10;2003;296361,45
37;10;2003;201945,57
38;10;2003;198338,44
39;10;2003;167570,72
40;10;2003;106001,61
41;10;2003;135922,38
43;10;2003;167306,62
44;10;2003;112684,40
48;10;2003;69210,19
50;10;2003;89982,35
51;10;2003;42527,16
52;10;2003;173864,70
53;10;2003;168149,80
54;10;2003;445512,18
55;10;2003;192748,13
56;10;2003;258718,47
57;10;2003;154909,12
58;10;2003;342357,08
59;10;2003;330585,98
60;10;2003;265582,51
61;10;2003;56635,40
62;10;2003;147680,30
64;10;2003;452444,83
65;10;2003;123227,21
66;10;2003;131267,42
71;10;2003;224399,01
72;10;2003;319320,01
73;10;2003;154508,94
74;10;2003;202027,31
75;10;2003;249214,19
76;10;2003;73396,49
77;10;2003;139176,09
78;10;2003;120983,36
79;10;2003;69979,37
81;10;2003;64871,20
82;10;2003;90522,35
88;10;2003;90495,91
89;10;2003;109272,80
90;10;2003;173016,53
91;10;2003;68058,94
92;10;2003;7917,52
93;10;2003;247071,27
94;10;2003;38891,90
95;10;2003;32383,95
96;10;2003;49526,55
97;10;2003;17496,38
98;10;2003;12502,93
99;10;2003;25987,45
100;10;2003;24766,78
104;10;2003;19589,04
105;10;2003;246346,16
106;10;2003;43206,60
107;10;2003;38566,90
108;10;2003;92083,24
109;10;2003;17275,75
110;10;2003;145952,12
111;10;2003;14407,40
112;10;2003;15955,80
118;10;2003;91355,11
119;10;2003;51525,06
120;10;2003;21292,26
121;10;2003;25791,61
122;10;2003;19539,59
123;10;2003;178626,65
124;10;2003;58734,89
125;10;2003;70375,24
126;10;2003;168779,60
127;10;2003;20834,83
128;10;2003;51554,96
129;10;2003;17271,37
134;10;2003;269072,50
135;10;2003;22969,15
136;10;2003;47973,23
137;10;2003;26991,98
138;10;2003;7769,33
139;10;2003;16518,66
140;10;2003;23459,16
141;10;2003;37032,39
142;10;2003;14720,84
143;10;2003;121854,47
144;10;2003;34216,03
145;10;2003;29236,69
146;10;2003;186627,18
151;10;2003;176188,08
152;10;2003;10524,08
153;10;2003;19833,37
154;10;2003;24184,26
155;10;2003;8559,18
156;10;2003;10425,37
157;10;2003;10118,90
158;10;2003;23490,29
159;10;2003;50336,32
165;10;2003;28189,95
166;10;2003;133706,81
167;10;2003;31935,95
168;10;2003;16607,82
1;11;2003;1555,04
4;11;2003;29979,53
5;11;2003;35883,34
6;11;2003;76755,64
7;11;2003;38904,47
9;11;2003;129750,96
10;11;2003;98136,68
12;11;2003;87193,84
13;11;2003;66035,17
14;11;2003;84401,38
15;11;2003;141015,63
16;11;2003;289364,23
17;11;2003;76337,40
18;11;2003;64373,86
19;11;2003;132464,16
20;11;2003;155950,59
21;11;2003;253096,74
22;11;2003;227923,74
23;11;2003;87686,68
24;11;2003;92213,46
25;11;2003;123525,44
26;11;2003;110678,01
27;11;2003;180587,91
28;11;2003;163716,08
29;11;2003;99597,76
30;11;2003;119593,74
31;11;2003;150497,92
32;11;2003;350814,20
33;11;2003;231002,77
34;11;2003;406892,30
35;11;2003;515307,87
36;11;2003;296549,85
37;11;2003;202073,95
38;11;2003;198464,53
39;11;2003;167677,25
40;11;2003;106069,00
41;11;2003;136008,79
43;11;2003;167412,98
44;11;2003;112756,04
48;11;2003;69315,36
50;11;2003;90199,46
51;11;2003;42581,48
52;11;2003;173923,06
53;11;2003;168152,59
54;11;2003;445799,81
55;11;2003;186333,53
56;11;2003;258805,32
57;11;2003;154939,97
58;11;2003;342472,01
59;11;2003;330856,47
60;11;2003;265799,81
61;11;2003;56681,74
62;11;2003;147801,13
64;11;2003;452521,28
65;11;2003;123402,73
66;11;2003;131376,60
71;11;2003;224686,56
72;11;2003;319627,80
73;11;2003;154657,87
74;11;2003;202222,05
75;11;2003;249454,41
76;11;2003;73432,92
77;11;2003;139245,17
78;11;2003;121043,41
79;11;2003;70014,10
81;11;2003;64903,39
82;11;2003;90915,01
88;11;2003;90547,74
89;11;2003;109397,41
90;11;2003;173075,06
91;11;2003;68104,59
92;11;2003;7925,20
93;11;2003;247201,39
94;11;2003;37409,23
95;11;2003;32408,32
96;11;2003;49544,51
97;11;2003;17501,74
98;11;2003;12511,77
99;11;2003;26020,48
100;11;2003;24819,43
104;11;2003;19597,10
105;11;2003;246412,40
106;11;2003;43218,22
107;11;2003;38597,15
108;11;2003;92142,86
109;11;2003;17278,81
110;11;2003;146161,24
111;11;2003;14413,39
112;11;2003;15973,37
118;11;2003;91588,61
119;11;2003;51573,20
120;11;2003;21292,96
121;11;2003;25894,42
122;11;2003;19559,52
123;11;2003;179295,98
124;11;2003;58907,79
125;11;2003;70571,51
126;11;2003;169279,72
127;11;2003;20908,35
128;11;2003;52037,90
129;11;2003;17332,36
134;11;2003;269367,08
135;11;2003;22968,28
136;11;2003;48006,59
137;11;2003;26990,13
138;11;2003;7765,79
139;11;2003;16533,52
140;11;2003;23471,94
141;11;2003;37038,66
142;11;2003;14722,15
143;11;2003;121946,24
144;11;2003;34230,57
145;11;2003;29277,97
146;11;2003;183523,14
151;11;2003;176259,84
152;11;2003;10529,02
153;11;2003;19833,33
154;11;2003;24202,48
155;11;2003;8563,26
156;11;2003;10424,08
157;11;2003;10120,99
158;11;2003;23512,32
159;11;2003;50383,38
165;11;2003;28281,23
166;11;2003;134105,68
167;11;2003;32000,41
168;11;2003;16617,70
1;12;2003;1556,02
4;12;2003;29998,59
5;12;2003;35906,15
6;12;2003;76804,43
7;12;2003;38929,20
9;12;2003;129833,44
10;12;2003;98199,07
12;12;2003;87249,27
13;12;2003;66077,15
14;12;2003;84455,04
15;12;2003;141105,28
16;12;2003;289548,18
17;12;2003;76385,93
18;12;2003;64414,78
19;12;2003;132548,37
20;12;2003;156049,73
21;12;2003;253257,64
22;12;2003;228068,63
23;12;2003;87742,42
24;12;2003;92272,08
25;12;2003;123603,97
26;12;2003;110748,38
27;12;2003;180702,71
28;12;2003;163820,16
29;12;2003;99661,08
30;12;2003;119669,77
31;12;2003;150593,59
32;12;2003;351037,22
33;12;2003;231149,62
34;12;2003;407150,97
35;12;2003;515635,47
36;12;2003;296738,38
37;12;2003;202202,42
38;12;2003;198590,70
39;12;2003;167783,85
40;12;2003;106136,43
41;12;2003;136095,26
43;12;2003;167519,41
44;12;2003;112827,72
48;12;2003;69420,69
50;12;2003;90417,10
51;12;2003;42635,86
52;12;2003;173981,45
53;12;2003;168155,38
54;12;2003;446087,62
55;12;2003;180132,41
56;12;2003;258892,21
57;12;2003;154970,82
58;12;2003;342586,98
59;12;2003;331127,18
60;12;2003;266017,29
61;12;2003;56728,12
62;12;2003;147922,07
64;12;2003;452597,74
65;12;2003;123578,50
66;12;2003;131485,88
71;12;2003;224974,48
72;12;2003;319935,89
73;12;2003;154806,95
74;12;2003;202416,97
75;12;2003;249694,86
76;12;2003;73469,37
77;12;2003;139314,29
78;12;2003;121103,49
79;12;2003;70048,85
81;12;2003;64935,61
82;12;2003;91309,37
88;12;2003;90599,61
89;12;2003;109522,15
90;12;2003;173133,61
91;12;2003;68150,27
92;12;2003;7932,89
93;12;2003;247331,57
94;12;2003;35983,09
95;12;2003;32432,72
96;12;2003;49562,47
97;12;2003;17507,10
98;12;2003;12520,63
99;12;2003;26053,56
100;12;2003;24872,19
104;12;2003;19605,16
105;12;2003;246478,65
106;12;2003;43229,84
107;12;2003;38627,42
108;12;2003;92202,51
109;12;2003;17281,87
110;12;2003;146370,66
111;12;2003;14419,39
112;12;2003;15990,96
118;12;2003;91822,71
119;12;2003;51621,38
120;12;2003;21293,66
121;12;2003;25997,65
122;12;2003;19579,46
123;12;2003;179967,82
124;12;2003;59081,20
125;12;2003;70768,32
126;12;2003;169781,31
127;12;2003;20982,13
128;12;2003;52525,37
129;12;2003;17393,56
134;12;2003;269661,97
135;12;2003;22967,41
136;12;2003;48039,97
137;12;2003;26988,29
138;12;2003;7762,25
139;12;2003;16548,40
140;12;2003;23484,72
141;12;2003;37044,93
142;12;2003;14723,46
143;12;2003;122038,07
144;12;2003;34245,12
145;12;2003;29319,31
146;12;2003;180470,73
151;12;2003;176331,62
152;12;2003;10533,95
153;12;2003;19833,29
154;12;2003;24220,71
155;12;2003;8567,34
156;12;2003;10422,79
157;12;2003;10123,07
158;12;2003;23534,37
159;12;2003;50430,49
165;12;2003;28372,80
166;12;2003;134505,73
167;12;2003;32065,01
168;12;2003;16627,59
1;1;2004;1557,01
4;1;2004;30017,66
5;1;2004;35928,98
6;1;2004;76853,26
7;1;2004;38953,95
9;1;2004;129915,98
10;1;2004;98261,50
12;1;2004;87304,73
13;1;2004;66119,16
14;1;2004;84508,73
15;1;2004;141194,98
16;1;2004;289732,26
17;1;2004;76434,49
18;1;2004;64455,73
19;1;2004;132632,64
20;1;2004;156148,93
21;1;2004;253418,64
22;1;2004;228213,62
23;1;2004;87798,20
24;1;2004;92330,74
25;1;2004;123682,55
26;1;2004;110818,78
27;1;2004;180817,59
28;1;2004;163924,31
29;1;2004;99724,43
30;1;2004;119745,85
31;1;2004;150689,33
32;1;2004;351260,39
33;1;2004;231296,57
34;1;2004;407409,81
35;1;2004;515963,27
36;1;2004;296927,02
37;1;2004;202330,96
38;1;2004;198716,95
39;1;2004;167890,52
40;1;2004;106203,90
41;1;2004;136181,78
43;1;2004;167625,91
44;1;2004;112899,45
48;1;2004;69526,19
50;1;2004;90635,26
51;1;2004;42690,31
52;1;2004;174039,86
53;1;2004;168158,18
54;1;2004;446375,62
55;1;2004;174137,67
56;1;2004;258979,12
57;1;2004;155001,68
58;1;2004;342701,99
59;1;2004;331398,11
60;1;2004;266234,95
61;1;2004;56774,53
62;1;2004;148043,10
64;1;2004;452674,21
65;1;2004;123754,53
66;1;2004;131595,24
71;1;2004;225262,76
72;1;2004;320244,28
73;1;2004;154956,17
74;1;2004;202612,08
75;1;2004;249935,55
76;1;2004;73505,83
77;1;2004;139383,44
78;1;2004;121163,60
79;1;2004;70083,62
81;1;2004;64967,84
82;1;2004;91705,44
88;1;2004;90651,50
89;1;2004;109647,04
90;1;2004;173192,18
91;1;2004;68195,99
92;1;2004;7940,59
93;1;2004;247461,83
94;1;2004;34611,32
95;1;2004;32457,13
96;1;2004;49580,44
97;1;2004;17512,46
98;1;2004;12529,48
99;1;2004;26086,69
100;1;2004;24925,07
104;1;2004;19613,22
105;1;2004;246544,91
106;1;2004;43241,46
107;1;2004;38657,72
108;1;2004;92262,21
109;1;2004;17284,93
110;1;2004;146580,38
111;1;2004;14425,39
112;1;2004;16008,57
118;1;2004;92057,40
119;1;2004;51669,60
120;1;2004;21294,36
121;1;2004;26101,29
122;1;2004;19599,43
123;1;2004;180642,17
124;1;2004;59255,12
125;1;2004;70965,68
126;1;2004;170284,39
127;1;2004;21056,17
128;1;2004;53017,40
129;1;2004;17454,99
134;1;2004;269957,20
135;1;2004;22966,55
136;1;2004;48073,38
137;1;2004;26986,45
138;1;2004;7758,71
139;1;2004;16563,28
140;1;2004;23497,51
141;1;2004;37051,20
142;1;2004;14724,76
143;1;2004;122129,97
144;1;2004;34259,67
145;1;2004;29360,71
146;1;2004;177469,08
151;1;2004;176403,43
152;1;2004;10538,89
153;1;2004;19833,25
154;1;2004;24238,96
155;1;2004;8571,43
156;1;2004;10421,49
157;1;2004;10125,16
158;1;2004;23556,44
159;1;2004;50477,64
165;1;2004;28464,68
166;1;2004;134906,99
167;1;2004;32129,73
168;1;2004;16637,49
1;2;2004;1558,00
4;2;2004;30036,74
5;2;2004;35951,82
6;2;2004;76902,12
7;2;2004;38978,71
9;2;2004;129998,57
10;2;2004;98323,96
12;2;2004;87360,24
13;2;2004;66161,19
14;2;2004;84562,46
15;2;2004;141284,74
16;2;2004;289916,45
17;2;2004;76483,08
18;2;2004;64496,71
19;2;2004;132716,96
20;2;2004;156248,20
21;2;2004;253579,75
22;2;2004;228358,71
23;2;2004;87854,02
24;2;2004;92389,44
25;2;2004;123761,18
26;2;2004;110889,23
27;2;2004;180932,54
28;2;2004;164028,52
29;2;2004;99787,83
30;2;2004;119821,97
31;2;2004;150785,13
32;2;2004;351483,69
33;2;2004;231443,62
34;2;2004;407668,81
35;2;2004;516291,29
36;2;2004;297115,79
37;2;2004;202459,59
38;2;2004;198843,28
39;2;2004;167997,25
40;2;2004;106271,42
41;2;2004;136268,35
43;2;2004;167732,48
44;2;2004;112971,22
48;2;2004;69631,84
50;2;2004;90853,95
51;2;2004;42744,83
52;2;2004;174098,29
53;2;2004;168160,97
54;2;2004;446663,80
55;2;2004;168342,42
56;2;2004;259066,06
57;2;2004;155032,55
58;2;2004;342817,04
59;2;2004;331669,27
60;2;2004;266452,78
61;2;2004;56820,99
62;2;2004;148164,23
64;2;2004;452750,69
65;2;2004;123930,80
66;2;2004;131704,70
71;2;2004;225551,42
72;2;2004;320552,97
73;2;2004;155105,53
74;2;2004;202807,38
75;2;2004;250176,46
76;2;2004;73542,32
77;2;2004;139452,62
78;2;2004;121223,74
79;2;2004;70118,41
81;2;2004;65000,09
82;2;2004;92103,23
88;2;2004;90703,43
89;2;2004;109772,07
90;2;2004;173250,77
91;2;2004;68241,73
92;2;2004;7948,30
93;2;2004;247592,15
94;2;2004;33291,85
95;2;2004;32481,56
96;2;2004;49598,42
97;2;2004;17517,83
98;2;2004;12538,35
99;2;2004;26119,85
100;2;2004;24978,05
104;2;2004;19621,29
105;2;2004;246611,20
106;2;2004;43253,09
107;2;2004;38688,04
108;2;2004;92321,95
109;2;2004;17287,99
110;2;2004;146790,41
111;2;2004;14431,39
112;2;2004;16026,20
118;2;2004;92292,70
119;2;2004;51717,87
120;2;2004;21295,06
121;2;2004;26205,34
122;2;2004;19619,41
123;2;2004;181319,06
124;2;2004;59429,55
125;2;2004;71163,59
126;2;2004;170788,96
127;2;2004;21130,47
128;2;2004;53514,04
129;2;2004;17516,63
134;2;2004;270252,74
135;2;2004;22965,68
136;2;2004;48106,81
137;2;2004;26984,60
138;2;2004;7755,18
139;2;2004;16578,18
140;2;2004;23510,31
141;2;2004;37057,47
142;2;2004;14726,07
143;2;2004;122221,94
144;2;2004;34274,23
145;2;2004;29402,17
146;2;2004;174517,36
151;2;2004;176475,28
152;2;2004;10543,82
153;2;2004;19833,21
154;2;2004;24257,22
155;2;2004;8575,51
156;2;2004;10420,20
157;2;2004;10127,25
158;2;2004;23578,53
159;2;2004;50524,84
165;2;2004;28556,84
166;2;2004;135309,44
167;2;2004;32194,59
168;2;2004;16647,39
1;3;2004;1558,99
4;3;2004;30055,84
5;3;2004;35974,67
6;3;2004;76951,01
7;3;2004;39003,49
9;3;2004;130081,22
10;3;2004;98386,47
12;3;2004;87415,77
13;3;2004;66203,25
14;3;2004;84616,22
15;3;2004;141374,56
16;3;2004;290100,76
17;3;2004;76531,71
18;3;2004;64537,71
19;3;2004;132801,33
20;3;2004;156347,53
21;3;2004;253740,95
22;3;2004;228503,88
23;3;2004;87909,87
24;3;2004;92448,17
25;3;2004;123839,86
26;3;2004;110959,73
27;3;2004;181047,56
28;3;2004;164132,79
29;3;2004;99851,27
30;3;2004;119898,15
31;3;2004;150880,98
32;3;2004;351707,14
33;3;2004;231590,75
34;3;2004;407927,98
35;3;2004;516619,51
36;3;2004;297304,67
37;3;2004;202588,30
38;3;2004;198969,69
39;3;2004;168104,05
40;3;2004;106338,98
41;3;2004;136354,98
43;3;2004;167839,11
44;3;2004;113043,04
48;3;2004;69737,65
50;3;2004;91073,16
51;3;2004;42799,43
52;3;2004;174156,73
53;3;2004;168163,76
54;3;2004;446952,17
55;3;2004;162740,04
56;3;2004;259153,03
57;3;2004;155063,42
58;3;2004;342932,13
59;3;2004;331940,64
60;3;2004;266670,80
61;3;2004;56867,48
62;3;2004;148285,46
64;3;2004;452827,19
65;3;2004;124107,32
66;3;2004;131814,24
71;3;2004;225840,44
72;3;2004;320861,95
73;3;2004;155255,04
74;3;2004;203002,87
75;3;2004;250417,61
76;3;2004;73578,82
77;3;2004;139521,84
78;3;2004;121283,91
79;3;2004;70153,21
81;3;2004;65032,35
82;3;2004;92502,74
88;3;2004;90755,38
89;3;2004;109897,25
90;3;2004;173309,39
91;3;2004;68287,51
92;3;2004;7956,01
93;3;2004;247722,54
94;3;2004;32022,67
95;3;2004;32506,01
96;3;2004;49616,40
97;3;2004;17523,19
98;3;2004;12547,22
99;3;2004;26153,06
100;3;2004;25031,15
104;3;2004;19629,36
105;3;2004;246677,50
106;3;2004;43264,72
107;3;2004;38718,38
108;3;2004;92381,72
109;3;2004;17291,05
110;3;2004;147000,73
111;3;2004;14437,40
112;3;2004;16043,85
118;3;2004;92528,59
119;3;2004;51766,18
120;3;2004;21295,76
121;3;2004;26309,81
122;3;2004;19639,42
123;3;2004;181998,48
124;3;2004;59604,50
125;3;2004;71362,06
126;3;2004;171295,02
127;3;2004;21205,03
128;3;2004;54015,33
129;3;2004;17578,48
134;3;2004;270548,61
135;3;2004;22964,81
136;3;2004;48140,26
137;3;2004;26982,76
138;3;2004;7751,64
139;3;2004;16593,09
140;3;2004;23523,11
141;3;2004;37063,74
142;3;2004;14727,38
143;3;2004;122313,98
144;3;2004;34288,79
145;3;2004;29443,69
146;3;2004;171614,74
151;3;2004;176547,15
152;3;2004;10548,76
153;3;2004;19833,17
154;3;2004;24275,49
155;3;2004;8579,60
156;3;2004;10418,91
157;3;2004;10129,33
158;3;2004;23600,64
159;3;2004;50572,08
165;3;2004;28649,31
166;3;2004;135713,09
167;3;2004;32259,57
168;3;2004;16657,30
1;4;2004;1559,98
4;4;2004;30074,94
5;4;2004;35997,54
6;4;2004;76999,93
7;4;2004;39028,29
9;4;2004;130163,91
10;4;2004;98449,02
12;4;2004;87471,35
13;4;2004;66245,34
14;4;2004;84670,01
15;4;2004;141464,44
16;4;2004;290285,18
17;4;2004;76580,36
18;4;2004;64578,74
19;4;2004;132885,75
20;4;2004;156446,93
21;4;2004;253902,26
22;4;2004;228649,15
23;4;2004;87965,76
24;4;2004;92506,94
25;4;2004;123918,59
26;4;2004;111030,27
27;4;2004;181162,66
28;4;2004;164237,14
29;4;2004;99914,75
30;4;2004;119974,37
31;4;2004;150976,90
32;4;2004;351930,73
33;4;2004;231737,98
34;4;2004;408187,31
35;4;2004;516947,94
36;4;2004;297493,68
37;4;2004;202717,09
38;4;2004;199096,18
39;4;2004;168210,92
40;4;2004;106406,58
41;4;2004;136441,66
43;4;2004;167945,81
44;4;2004;113114,90
48;4;2004;69843,63
50;4;2004;91292,90
51;4;2004;42854,09
52;4;2004;174215,20
53;4;2004;168166,55
54;4;2004;447240,73
55;4;2004;157324,11
56;4;2004;259240,03
57;4;2004;155094,30
58;4;2004;343047,25
59;4;2004;332212,24
60;4;2004;266888,99
61;4;2004;56914,01
62;4;2004;148406,79
64;4;2004;452903,70
65;4;2004;124284,10
66;4;2004;131923,88
71;4;2004;226129,84
72;4;2004;321171,24
73;4;2004;155404,69
74;4;2004;203198,54
75;4;2004;250658,99
76;4;2004;73615,34
77;4;2004;139591,09
78;4;2004;121344,11
79;4;2004;70188,03
81;4;2004;65064,63
82;4;2004;92903,99
88;4;2004;90807,37
89;4;2004;110022,57
90;4;2004;173368,02
91;4;2004;68333,32
92;4;2004;7963,73
93;4;2004;247853,00
94;4;2004;30801,88
95;4;2004;32530,47
96;4;2004;49634,39
97;4;2004;17528,56
98;4;2004;12556,09
99;4;2004;26186,31
100;4;2004;25084,36
104;4;2004;19637,44
105;4;2004;246743,83
106;4;2004;43276,35
107;4;2004;38748,75
108;4;2004;92441,53
109;4;2004;17294,11
110;4;2004;147211,35
111;4;2004;14443,41
112;4;2004;16061,52
118;4;2004;92765,09
119;4;2004;51814,54
120;4;2004;21296,46
121;4;2004;26414,69
122;4;2004;19659,44
123;4;2004;182680,44
124;4;2004;59779,96
125;4;2004;71561,08
126;4;2004;171802,59
127;4;2004;21279,86
128;4;2004;54521,32
129;4;2004;17640,56
134;4;2004;270844,80
135;4;2004;22963,95
136;4;2004;48173,74
137;4;2004;26980,92
138;4;2004;7748,11
139;4;2004;16608,02
140;4;2004;23535,92
141;4;2004;37070,01
142;4;2004;14728,68
143;4;2004;122406,09
144;4;2004;34303,36
145;4;2004;29485,27
146;4;2004;168760,39
151;4;2004;176619,05
152;4;2004;10553,71
153;4;2004;19833,12
154;4;2004;24293,78
155;4;2004;8583,68
156;4;2004;10417,61
157;4;2004;10131,42
158;4;2004;23622,77
159;4;2004;50619,37
165;4;2004;28742,08
166;4;2004;136117,94
167;4;2004;32324,69
168;4;2004;16667,21
1;5;2004;1560,98
4;5;2004;30094,06
5;5;2004;36020,43
6;5;2004;77048,88
7;5;2004;39053,10
9;5;2004;130246,66
10;5;2004;98511,60
12;5;2004;87526,95
13;5;2004;66287,45
14;5;2004;84723,84
15;5;2004;141554,37
16;5;2004;290469,72
17;5;2004;76629,04
18;5;2004;64619,79
19;5;2004;132970,23
20;5;2004;156546,39
21;5;2004;254063,68
22;5;2004;228794,51
23;5;2004;88021,68
24;5;2004;92565,75
25;5;2004;123997,36
26;5;2004;111100,85
27;5;2004;181277,83
28;5;2004;164341,55
29;5;2004;99978,27
30;5;2004;120050,64
31;5;2004;151072,88
32;5;2004;352154,46
33;5;2004;231885,30
34;5;2004;408446,81
35;5;2004;517276,58
36;5;2004;297682,80
37;5;2004;202845,96
38;5;2004;199222,75
39;5;2004;168317,85
40;5;2004;106474,23
41;5;2004;136528,40
43;5;2004;168052,58
44;5;2004;113186,81
48;5;2004;69949,76
50;5;2004;91513,18
51;5;2004;42908,82
52;5;2004;174273,68
53;5;2004;168169,34
54;5;2004;447529,47
55;5;2004;152088,42
56;5;2004;259327,06
57;5;2004;155125,19
58;5;2004;343162,42
59;5;2004;332484,06
60;5;2004;267107,36
61;5;2004;56960,57
62;5;2004;148528,21
64;5;2004;452980,23
65;5;2004;124461,12
66;5;2004;132033,61
71;5;2004;226419,61
72;5;2004;321480,82
73;5;2004;155554,48
74;5;2004;203394,41
75;5;2004;250900,60
76;5;2004;73651,88
77;5;2004;139660,37
78;5;2004;121404,34
79;5;2004;70222,87
81;5;2004;65096,92
82;5;2004;93306,98
88;5;2004;90859,38
89;5;2004;110148,02
90;5;2004;173426,67
91;5;2004;68379,15
92;5;2004;7971,46
93;5;2004;247983,53
94;5;2004;29627,63
95;5;2004;32554,96
96;5;2004;49652,39
97;5;2004;17533,93
98;5;2004;12564,98
99;5;2004;26219,60
100;5;2004;25137,69
104;5;2004;19645,51
105;5;2004;246810,17
106;5;2004;43287,98
107;5;2004;38779,14
108;5;2004;92501,38
109;5;2004;17297,17
110;5;2004;147422,28
111;5;2004;14449,42
112;5;2004;16079,21
118;5;2004;93002,20
119;5;2004;51862,94
120;5;2004;21297,16
121;5;2004;26519,99
122;5;2004;19679,49
123;5;2004;183364,96
124;5;2004;59955,93
125;5;2004;71760,65
126;5;2004;172311,66
127;5;2004;21354,95
128;5;2004;55032,04
129;5;2004;17702,86
134;5;2004;271141,32
135;5;2004;22963,08
136;5;2004;48207,24
137;5;2004;26979,08
138;5;2004;7744,58
139;5;2004;16622,96
140;5;2004;23548,74
141;5;2004;37076,29
142;5;2004;14729,99
143;5;2004;122498,27
144;5;2004;34317,94
145;5;2004;29526,90
146;5;2004;165953,52
151;5;2004;176690,98
152;5;2004;10558,65
153;5;2004;19833,08
154;5;2004;24312,08
155;5;2004;8587,78
156;5;2004;10416,32
157;5;2004;10133,51
158;5;2004;23644,92
159;5;2004;50666,70
165;5;2004;28835,14
166;5;2004;136524,00
167;5;2004;32389,94
168;5;2004;16677,13
1;6;2004;1561,97
4;6;2004;30113,19
5;6;2004;36043,33
6;6;2004;77097,86
7;6;2004;39077,93
9;6;2004;130329,46
10;6;2004;98574,23
12;6;2004;87582,60
13;6;2004;66329,59
14;6;2004;84777,70
15;6;2004;141644,36
16;6;2004;290654,38
17;6;2004;76677,76
18;6;2004;64660,87
19;6;2004;133054,77
20;6;2004;156645,91
21;6;2004;254225,19
22;6;2004;228939,96
23;6;2004;88077,64
24;6;2004;92624,60
25;6;2004;124076,19
26;6;2004;111171,48
27;6;2004;181393,08
28;6;2004;164446,03
29;6;2004;100041,83
30;6;2004;120126,96
31;6;2004;151168,93
32;6;2004;352378,34
33;6;2004;232032,72
34;6;2004;408706,47
35;6;2004;517605,42
36;6;2004;297872,05
37;6;2004;202974,92
38;6;2004;199349,40
39;6;2004;168424,86
40;6;2004;106541,91
41;6;2004;136615,20
43;6;2004;168159,41
44;6;2004;113258,77
48;6;2004;70056,06
50;6;2004;91733,98
51;6;2004;42963,62
52;6;2004;174332,19
53;6;2004;168172,13
54;6;2004;447818,40
55;6;2004;147026,96
56;6;2004;259414,12
57;6;2004;155156,08
58;6;2004;343277,62
59;6;2004;332756,10
60;6;2004;267325,91
61;6;2004;57007,18
62;6;2004;148649,74
64;6;2004;453056,76
65;6;2004;124638,40
66;6;2004;132143,43
71;6;2004;226709,74
72;6;2004;321790,69
73;6;2004;155704,42
74;6;2004;203590,46
75;6;2004;251142,45
76;6;2004;73688,44
77;6;2004;139729,69
78;6;2004;121464,60
79;6;2004;70257,72
81;6;2004;65129,23
82;6;2004;93711,71
88;6;2004;90911,43
89;6;2004;110273,63
90;6;2004;173485,34
91;6;2004;68425,02
92;6;2004;7979,20
93;6;2004;248114,13
94;6;2004;28498,15
95;6;2004;32579,46
96;6;2004;49670,39
97;6;2004;17539,30
98;6;2004;12573,87
99;6;2004;26252,93
100;6;2004;25191,12
104;6;2004;19653,59
105;6;2004;246876,52
106;6;2004;43299,62
107;6;2004;38809,56
108;6;2004;92561,27
109;6;2004;17300,24
110;6;2004;147633,51
111;6;2004;14455,43
112;6;2004;16096,92
118;6;2004;93239,91
119;6;2004;51911,39
120;6;2004;21297,86
121;6;2004;26625,71
122;6;2004;19699,56
123;6;2004;184052,05
124;6;2004;60132,43
125;6;2004;71960,78
126;6;2004;172822,23
127;6;2004;21430,30
128;6;2004;55547,56
129;6;2004;17765,37
134;6;2004;271438,16
135;6;2004;22962,21
136;6;2004;48240,76
137;6;2004;26977,23
138;6;2004;7741,05
